word,times_added,times_removed,net_change,absolute_change
miguel,2,2,0,4
mazahua,2,2,0,4
contain,2,2,0,4
homes,2,1,1,3
toba,2,2,0,4
181,2,2,0,4
viewpoints,2,3,-1,5
richer,2,2,0,4
landowning,2,2,0,4
favored,2,2,0,4
nevis,2,2,0,4
505,2,2,0,4
465,2,2,0,4
isbn,2,3,-1,5
1653,2,2,0,4
indonesia,2,2,0,4
victims,2,2,0,4
microbes,2,2,0,4
endonyms,2,2,0,4
finger,2,2,0,4
karttunen,2,2,0,4
news2,2,2,0,4
vaca,2,3,-1,5
rubber,2,2,0,4
wounded,2,4,-2,6
discouraged,2,2,0,4
canoe,2,3,-1,5
pinto,2,2,0,4
negotiate,2,2,0,4
arising,2,2,0,4
achuar,2,2,0,4
oral,2,2,0,4
tientsin,2,2,0,4
stucco,2,2,0,4
revealed,2,2,0,4
picture,2,2,0,4
613,2,2,0,4
radio,2,3,-1,5
thunderbird,2,2,0,4
artist,2,2,0,4
plantation,2,2,0,4
ref20,2,2,0,4
compared,2,2,0,4
maintained,2,2,0,4
documented,2,3,-1,5
tlaxcalas,2,2,0,4
aleut,2,2,0,4
enríquez,2,2,0,4
fabrics,2,2,0,4
spoke,2,5,-3,7
mexica,2,2,0,4
atypical,2,2,0,4
helena,2,2,0,4
ayllus,2,2,0,4
assimilate,2,2,0,4
scotti,2,2,0,4
adding,2,2,0,4
populationfrench,2,2,0,4
referendums,2,2,0,4
respected,2,2,0,4
molecular,2,2,0,4
campbell,2,2,0,4
nationality,2,2,0,4
klein,2,3,-1,5
alphabet,2,2,0,4
zacatecas,2,2,0,4
rivera,2,2,0,4
colonialist,2,2,0,4
encyclopedic,2,2,0,4
cow,2,2,0,4
dominate,2,2,0,4
tablet,2,2,0,4
away,2,2,0,4
populace,2,2,0,4
management,2,2,0,4
need,2,2,0,4
hardly,2,2,0,4
hungry,2,1,1,3
arviat,2,2,0,4
truly,2,2,0,4
egyptian,2,3,-1,5
occasionally,2,2,0,4
753,2,2,0,4
forward,2,2,0,4
pop18,2,2,0,4
souls,2,2,0,4
izalco,2,2,0,4
matambú,2,2,0,4
hegel,2,2,0,4
1502,2,4,-2,6
validity,2,2,0,4
cave,2,2,0,4
profits,2,2,0,4
catholicism,2,2,0,4
036,2,2,0,4
tugua,2,2,0,4
harvard,2,2,0,4
occurring,2,2,0,4
length,2,2,0,4
presumably,2,2,0,4
1491,2,2,0,4
assemblies,2,2,0,4
historically,2,2,0,4
siberians,2,2,0,4
recently,2,3,-1,5
9210,2,2,0,4
atran,2,2,0,4
cathedral,2,2,0,4
belgium,2,2,0,4
aboriginals,2,2,0,4
jalapeños,2,2,0,4
struggled,2,2,0,4
nui,2,2,0,4
arrows,2,3,-1,5
junio,2,2,0,4
regarded,2,3,-1,5
holocaust,2,2,0,4
panara,2,2,0,4
shaman,2,2,0,4
entitled,2,2,0,4
globally,2,2,0,4
sultan,2,2,0,4
tell,2,2,0,4
ref14,2,2,0,4
camp,2,3,-1,5
job,2,2,0,4
crafts,2,2,0,4
density,2,2,0,4
crescent,2,2,0,4
1811,2,2,0,4
mal,2,2,0,4
rules,2,2,0,4
southeastern,2,3,-1,5
300px,2,1,1,3
indos,2,2,0,4
shuar,2,2,0,4
norms,2,2,0,4
transferring,2,2,0,4
syllabics,2,2,0,4
phylogeographic,2,1,1,3
months,2,3,-1,5
huaorani,2,2,0,4
pirates,2,2,0,4
paula,2,2,0,4
sample,2,2,0,4
agency,2,2,0,4
tuning,2,2,0,4
supposedly,2,2,0,4
contracting,2,2,0,4
región,2,2,0,4
garðar,2,2,0,4
java,2,4,-2,6
zygosity,2,2,0,4
arose,2,2,0,4
regulation,2,2,0,4
48,2,2,0,4
preserving,2,2,0,4
person,2,2,0,4
prohibited,2,2,0,4
feathers,2,2,0,4
ethnonym,2,2,0,4
groves,2,2,0,4
mythologies,2,2,0,4
flag,2,2,0,4
offspring,2,2,0,4
eater,2,2,0,4
1200,2,2,0,4
interval,2,2,0,4
cree,2,2,0,4
c1a,2,2,0,4
algerian,2,2,0,4
khakas,2,2,0,4
cup,2,2,0,4
palms,2,2,0,4
pictograms,2,2,0,4
gatherer,2,2,0,4
tehuantepec,2,2,0,4
är,2,2,0,4
remaining,2,2,0,4
invaders,2,3,-1,5
southwestern,2,2,0,4
marginalized,2,2,0,4
exacerbated,2,2,0,4
boivin,2,3,-1,5
blackfeet,2,2,0,4
ojibwa,2,2,0,4
publ,2,2,0,4
966,2,2,0,4
quicker,2,2,0,4
scenario,2,2,0,4
pop20,2,2,0,4
341,2,3,-1,5
burma,2,1,1,3
dignity,2,2,0,4
guarani,2,2,0,4
expel,2,2,0,4
campesina,2,2,0,4
abugidas,2,2,0,4
olmecs,2,2,0,4
improve,2,2,0,4
interaction,2,2,0,4
qian,2,3,-1,5
eliot,2,2,0,4
exposure,2,2,0,4
toltec,2,2,0,4
refugees,2,2,0,4
timing,2,2,0,4
statutes,2,2,0,4
standstill,2,2,0,4
seed,2,2,0,4
nawat,2,2,0,4
broader,2,2,0,4
1770,2,2,0,4
capacity,2,2,0,4
quechuas,2,2,0,4
alutiiq,2,2,0,4
glaciation,2,2,0,4
aleuts,2,2,0,4
approximate,2,2,0,4
travelled,2,3,-1,5
displayed,2,2,0,4
jurisdictions,2,2,0,4
presently,2,2,0,4
doomed,2,2,0,4
increasingly,2,2,0,4
singular,2,2,0,4
spivak,2,2,0,4
phase,2,2,0,4
snoop,2,2,0,4
pantheon,2,2,0,4
wage,2,2,0,4
dirisiwe,2,2,0,4
guianas,2,2,0,4
rivals,2,1,1,3
height,2,1,1,3
physical,2,2,0,4
share,2,2,0,4
deeply,2,2,0,4
iliffe,2,1,1,3
capitol,2,2,0,4
landholdings,2,2,0,4
yo,2,2,0,4
carvings,2,2,0,4
assumptions,2,2,0,4
encompassing,2,2,0,4
reveals,2,2,0,4
captives,2,2,0,4
brings,2,2,0,4
hunt,2,3,-1,5
plantains,2,2,0,4
tarijeño,2,2,0,4
1638,2,1,1,3
ingesting,2,2,0,4
eyak,2,2,0,4
extant,2,2,0,4
suck,2,2,0,4
westwards,2,2,0,4
islander,2,2,0,4
ceramics,2,2,0,4
kills,2,2,0,4
infant,2,2,0,4
instrumental,2,2,0,4
embroidery,2,2,0,4
conscription,2,2,0,4
edward,2,3,-1,5
geological,2,2,0,4
1511,2,2,0,4
advances,2,2,0,4
satellite,2,2,0,4
kant,2,2,0,4
m45,2,2,0,4
designations,2,2,0,4
revolting,2,2,0,4
snowfall,2,2,0,4
376,2,2,0,4
fund,2,2,0,4
morison,2,2,0,4
manageable,2,2,0,4
aircrafts,2,2,0,4
abstract,2,2,0,4
collections,2,2,0,4
swaziland,2,2,0,4
na,2,2,0,4
gae,2,2,0,4
reach,2,2,0,4
pier,2,2,0,4
scrapers,2,2,0,4
ownership,2,2,0,4
referring,2,2,0,4
baoruco,2,2,0,4
unrepresented,2,2,0,4
mimic,2,2,0,4
dogg,2,2,0,4
cachi,2,2,0,4
1911,2,5,-3,7
dissolution,2,2,0,4
construction,2,2,0,4
brutal,2,4,-2,6
pigmentation,2,2,0,4
innovations,2,2,0,4
sublette,2,4,-2,6
444,2,2,0,4
soils,2,2,0,4
intermingling,2,2,0,4
copper,2,2,0,4
plenty,2,2,0,4
region21,2,2,0,4
cohen,2,3,-1,5
lineal,2,2,0,4
phylogeny,2,2,0,4
se,2,2,0,4
flannery,2,2,0,4
huron,2,2,0,4
oceania,2,3,-1,5
norfolk,2,3,-1,5
explore,2,2,0,4
sacacoyo,2,2,0,4
pattern,2,2,0,4
sexes,2,2,0,4
alfonso,2,2,0,4
authors,2,2,0,4
woods,2,2,0,4
occur,2,2,0,4
vegetation,2,2,0,4
walcheren,2,2,0,4
famines,2,2,0,4
extremes,2,2,0,4
request,2,2,0,4
1776,2,2,0,4
homogeneous,2,2,0,4
pomeroon,2,2,0,4
denial,2,2,0,4
floss,2,2,0,4
markers,2,2,0,4
jefferson,2,2,0,4
captain,2,2,0,4
hunters,2,2,0,4
export,2,2,0,4
angola,2,2,0,4
consisting,2,2,0,4
funai,2,2,0,4
1899,2,2,0,4
imposing,2,2,0,4
historic,2,2,0,4
childhood,2,2,0,4
subdivisions,2,2,0,4
reports,2,2,0,4
chunkey,2,2,0,4
tariffs,2,2,0,4
fanon,2,2,0,4
distinguish,2,2,0,4
hammerton,2,2,0,4
ref22,2,2,0,4
bo,2,2,0,4
enormous,2,2,0,4
supply,2,2,0,4
uses,2,2,0,4
850,2,2,0,4
semi,2,2,0,4
adwa,2,2,0,4
inst,2,3,-1,5
proprietors,2,2,0,4
quiche,2,2,0,4
traced,2,2,0,4
switched,2,1,1,3
lowlands,2,2,0,4
classify,2,2,0,4
polish,2,5,-3,7
790,2,2,0,4
pact,2,2,0,4
agreements,2,3,-1,5
qing,2,5,-3,7
obscured,2,2,0,4
athabascan,2,2,0,4
hailed,2,2,0,4
camarón,2,2,0,4
representing,2,2,0,4
tunumiit,2,2,0,4
sounding,2,2,0,4
positions,2,2,0,4
meters,2,2,0,4
numbered,2,3,-1,5
udmurtia,2,2,0,4
reunited,2,2,0,4
zapoteca,2,2,0,4
stjo,2,2,0,4
contrasted,2,2,0,4
lawsuits,2,2,0,4
encouraging,2,3,-1,5
varese,2,2,0,4
marxists,2,2,0,4
ga,2,2,0,4
hamilton,2,2,0,4
837,2,2,0,4
marcus,2,2,0,4
lingual,2,2,0,4
39,2,2,0,4
nunn,2,3,-1,5
aymaras,2,2,0,4
ultimate,2,2,0,4
presidency,2,2,0,4
ancash,2,2,0,4
ceylon,2,2,0,4
fox,2,2,0,4
mom,2,2,0,4
facto,2,2,0,4
reid,2,2,0,4
44,2,3,-1,5
assimilated,2,2,0,4
460,2,2,0,4
originating,2,2,0,4
defines,2,2,0,4
inuk,2,2,0,4
depletion,2,2,0,4
santo,2,4,-2,6
laborers,2,2,0,4
boats,2,2,0,4
outright,2,2,0,4
danger,2,2,0,4
kill,2,2,0,4
techniques,2,2,0,4
acted,2,2,0,4
financed,2,2,0,4
julia,2,2,0,4
1604,2,2,0,4
herds,2,2,0,4
a2a,2,2,0,4
huarpe,2,2,0,4
uncovered,2,2,0,4
productivity,2,2,0,4
cruzado,2,1,1,3
chico,2,2,0,4
herbert,2,2,0,4
corridors,2,2,0,4
slow,2,2,0,4
philippine,2,2,0,4
millennium,2,2,0,4
secession,2,2,0,4
calchaquí,2,2,0,4
exploiting,2,1,1,3
region13,2,2,0,4
seriousness,2,2,0,4
pentatonic,2,2,0,4
590,2,2,0,4
363,2,2,0,4
betray,2,2,0,4
discussion,2,2,0,4
jewellery,2,2,0,4
brattahlíð,2,2,0,4
practicing,2,2,0,4
cacán,2,2,0,4
applauded,2,2,0,4
menominee,2,2,0,4
unified,2,2,0,4
geneflow,2,2,0,4
leftist,2,2,0,4
cunha,2,3,-1,5
listed,2,2,0,4
dorado,2,2,0,4
practise,2,1,1,3
chia,2,2,0,4
populationbrazil,2,2,0,4
mountain,2,2,0,4
haplotypes,2,2,0,4
revolts,2,2,0,4
theoretical,2,2,0,4
goseyun,2,2,0,4
goodman,2,3,-1,5
ref21,2,2,0,4
geos,2,1,1,3
realizing,2,2,0,4
mythical,2,2,0,4
photograph,2,2,0,4
lakotah,2,2,0,4
cascajal,2,2,0,4
126,2,2,0,4
reed,2,2,0,4
precise,2,2,0,4
block,2,2,0,4
bands,2,2,0,4
remnants,2,2,0,4
simultaneously,2,3,-1,5
978,2,2,0,4
chiquitano,2,2,0,4
aid,2,2,0,4
katarista,2,2,0,4
nicobar,2,3,-1,5
pop21,2,2,0,4
growing,2,2,0,4
innovation,2,2,0,4
amsterdam,2,2,0,4
wave,2,3,-1,5
shards,2,2,0,4
presidents,2,2,0,4
underwater,2,2,0,4
interference,2,2,0,4
zambo,2,2,0,4
iche,2,2,0,4
1946,2,2,0,4
ugandan,2,2,0,4
roles,2,2,0,4
abc,2,2,0,4
subtiaba,2,2,0,4
ngwanaka,2,2,0,4
mesoamerica,2,2,0,4
stage,2,2,0,4
12th,2,3,-1,5
ona,2,2,0,4
paleopathology,2,3,-1,5
intermixture,2,2,0,4
mike,2,2,0,4
outer,2,3,-1,5
6567,2,2,0,4
unangax,2,2,0,4
turkic,2,2,0,4
globalization,2,3,-1,5
exhibit,2,2,0,4
alajuela,2,2,0,4
originario,2,2,0,4
1750s,2,2,0,4
perestrelo,2,2,0,4
anthropol,2,1,1,3
flaked,2,2,0,4
rcbp,2,2,0,4
division,2,2,0,4
wages,2,2,0,4
arauco,2,2,0,4
delawares,2,2,0,4
archipelago,2,2,0,4
selective,2,2,0,4
glaciers,2,2,0,4
antu,2,2,0,4
region19,2,2,0,4
kelly,2,2,0,4
linguistically,2,2,0,4
pleistocene,2,2,0,4
reviewed,2,2,0,4
nna,2,2,0,4
pr,2,3,-1,5
discover,2,2,0,4
interpretation,2,2,0,4
176,2,3,-1,5
influential,2,2,0,4
hate,2,2,0,4
publishing,2,3,-1,5
cacique,2,2,0,4
structured,2,2,0,4
taino,2,2,0,4
shortages,2,2,0,4
1670,2,2,0,4
paleoindian,2,2,0,4
paolo,2,2,0,4
1777,2,2,0,4
confining,2,2,0,4
gould,2,2,0,4
artistic,2,2,0,4
armies,2,2,0,4
predominantly,2,2,0,4
autodeterminación,2,2,0,4
1830,2,3,-1,5
ditlhabololo,2,2,0,4
educational,2,2,0,4
weapons,2,3,-1,5
511,2,2,0,4
millennia,2,3,-1,5
1664,2,2,0,4
maleku,2,2,0,4
specifics,2,2,0,4
atonal,2,2,0,4
projectile,2,2,0,4
distributed,2,2,0,4
othering,2,2,0,4
guam,2,2,0,4
transliterate,2,2,0,4
socioambiental,2,2,0,4
movable,2,0,2,2
caroline,2,4,-2,6
election,2,2,0,4
crossings,2,2,0,4
authorities,2,2,0,4
indigene,2,2,0,4
appear,2,2,0,4
gardens,2,2,0,4
juárez,2,2,0,4
euters,2,2,0,4
1497,2,3,-1,5
showing,2,2,0,4
lay,2,2,0,4
ley,2,2,0,4
timeframe,2,2,0,4
reconquista,2,2,0,4
overwhelmed,2,2,0,4
parliament,2,2,0,4
feared,2,2,0,4
condemned,2,2,0,4
1608,2,2,0,4
emergency,2,2,0,4
overview,2,2,0,4
pulso,2,2,0,4
cordage,2,2,0,4
mayans,2,2,0,4
closer,2,2,0,4
instituto,2,2,0,4
letters,2,2,0,4
gives,2,2,0,4
barbary,2,2,0,4
ngäbe,2,2,0,4
chartered,2,2,0,4
sumu,2,2,0,4
inseparable,2,2,0,4
cidob,2,2,0,4
1567,2,2,0,4
tongue,2,2,0,4
fishing,2,2,0,4
165,2,1,1,3
fundação,2,2,0,4
papal,2,2,0,4
iberian,2,1,1,3
definition,2,2,0,4
400,2,3,-1,5
calculated,2,3,-1,5
mayangna,2,2,0,4
institutes,2,1,1,3
divergence,2,2,0,4
113,2,2,0,4
863,2,2,0,4
brothers,2,2,0,4
descended,2,2,0,4
publications,2,1,1,3
property,2,2,0,4
beadwork,2,2,0,4
scrolls,2,2,0,4
mauritius,2,2,0,4
21st,2,2,0,4
tarapacá,2,2,0,4
pure,2,2,0,4
mongolian,2,2,0,4
reasons,2,2,0,4
facing,2,2,0,4
militarily,2,2,0,4
1625,2,2,0,4
annually,2,2,0,4
nahuizalco,2,2,0,4
immediate,2,2,0,4
conamaq,2,2,0,4
mumps,2,3,-1,5
enrich,2,2,0,4
ancel,2,2,0,4
ceramic,2,2,0,4
1770s,2,2,0,4
chose,2,2,0,4
rain,2,2,0,4
grande,2,2,0,4
wane,2,2,0,4
past,2,3,-1,5
tonga,2,2,0,4
surrendered,2,2,0,4
bad,2,2,0,4
manioc,2,2,0,4
diegofernando,2,2,0,4
kuana,2,2,0,4
mendicants,2,2,0,4
namibia,2,2,0,4
democratically,2,2,0,4
questioned,2,2,0,4
185,2,2,0,4
reconsider,2,2,0,4
princess,2,2,0,4
syria,2,3,-1,5
cedar,2,2,0,4
palestine,2,3,-1,5
rooted,2,2,0,4
pascua,2,2,0,4
1910,2,2,0,4
procession,2,2,0,4
reclassifying,2,2,0,4
mocoví,2,2,0,4
heartland,2,2,0,4
berbice,2,2,0,4
7th,2,2,0,4
spreading,2,0,2,2
globalism,2,3,-1,5
sumos,2,2,0,4
1900,2,3,-1,5
deglaciation,2,2,0,4
aborigine,2,2,0,4
extract,2,2,0,4
zimbabwe,2,2,0,4
antiquity,2,2,0,4
promoted,2,2,0,4
beringian,2,2,0,4
rattles,2,2,0,4
measures,2,2,0,4
iceland,2,3,-1,5
ref12,2,2,0,4
guzmán,2,2,0,4
difference,2,2,0,4
unequal,2,2,0,4
nativesbuying,2,2,0,4
ref13,2,2,0,4
1679,2,2,0,4
454,2,2,0,4
affirm,2,2,0,4
sailing,2,1,1,3
eritrea,2,3,-1,5
waged,2,3,-1,5
paternal,2,2,0,4
633,2,2,0,4
presented,2,2,0,4
pied,2,2,0,4
artificial,2,3,-1,5
nearby,2,2,0,4
salascan,2,2,0,4
paintings,2,2,0,4
dyke,2,2,0,4
translations,2,2,0,4
equivalents,2,2,0,4
ethiopian,2,3,-1,5
accompanied,2,3,-1,5
forestry,2,2,0,4
snail,2,2,0,4
help,2,2,0,4
produces,2,2,0,4
conchucos,2,2,0,4
depopulated,2,2,0,4
pronounced,2,2,0,4
1930,2,2,0,4
1936,2,4,-2,6
gerais,2,2,0,4
compare,2,2,0,4
understood,2,2,0,4
flourished,2,2,0,4
martinique,2,2,0,4
javier,2,2,0,4
1543,2,2,0,4
frantz,2,2,0,4
episodes,2,2,0,4
economics,2,4,-2,6
ouster,2,2,0,4
ruler,2,2,0,4
prairie,2,2,0,4
bois,2,2,0,4
alexandria,2,0,2,2
bbc,2,2,0,4
shorter,2,2,0,4
alvarado,2,2,0,4
scientists,2,2,0,4
afforded,2,2,0,4
ilthumb,2,1,1,3
disappointed,2,2,0,4
array,2,2,0,4
latinized,2,2,0,4
ket,2,2,0,4
kickapoo,2,2,0,4
searching,2,3,-1,5
purépecha,2,2,0,4
publishers,2,2,0,4
roadside,2,2,0,4
mo,2,2,0,4
trickster,2,2,0,4
jürgen,2,2,0,4
older,2,2,0,4
rape,2,2,0,4
untreated,2,2,0,4
reinforce,2,2,0,4
paprika,2,2,0,4
similarities,2,2,0,4
trails,2,2,0,4
1300,2,2,0,4
constituting,2,2,0,4
understories,2,2,0,4
persecution,2,3,-1,5
attributes,2,2,0,4
457,2,2,0,4
introduce,2,2,0,4
tongues,2,2,0,4
anatomy,2,2,0,4
soyots,2,2,0,4
symbols,2,2,0,4
factor,2,2,0,4
ye,2,2,0,4
bonilla,2,2,0,4
1745,2,2,0,4
1500s,2,2,0,4
signed,2,2,0,4
dismisses,2,2,0,4
conversation,2,3,-1,5
declaration,2,3,-1,5
ford,2,2,0,4
incentivized,2,2,0,4
grassroots,2,2,0,4
cosmopolitan,2,2,0,4
dilemma,2,2,0,4
modelled,2,1,1,3
boca,2,2,0,4
884,2,2,0,4
mx,2,1,1,3
equity,2,2,0,4
strawberries,2,2,0,4
farther,2,3,-1,5
diaguitas,2,2,0,4
extracted,2,2,0,4
cuenca,2,2,0,4
bell,2,2,0,4
uruguayans,2,2,0,4
woopwoop,2,2,0,4
recombines,2,2,0,4
marrow,2,2,0,4
masks,2,2,0,4
domestically,2,2,0,4
frequent,2,2,0,4
atacama,2,2,0,4
1574,2,2,0,4
flu,2,2,0,4
87,2,2,0,4
necessary,2,2,0,4
behaviors,2,2,0,4
ketchi,2,2,0,4
abdalá,2,2,0,4
marcelo,2,2,0,4
daniel,2,2,0,4
sunga,2,2,0,4
textbook,2,2,0,4
blocking,2,2,0,4
rex,2,2,0,4
amerigo,2,2,0,4
unifying,2,2,0,4
partition,2,2,0,4
terraces,2,2,0,4
prescribed,2,2,0,4
overcoming,2,2,0,4
autonomía,2,2,0,4
huichol,2,2,0,4
descriptors,2,2,0,4
ta,2,2,0,4
bianchinetta,2,2,0,4
auxiliaries,2,2,0,4
cali,2,3,-1,5
comechingón,2,2,0,4
plans,2,2,0,4
woodhead,2,2,0,4
israel,2,3,-1,5
governorship,2,1,1,3
technically,2,2,0,4
jar,2,2,0,4
accused,2,1,1,3
739,2,2,0,4
democracia,2,2,0,4
hungarian,2,2,0,4
feather,2,2,0,4
aborigen,2,2,0,4
begin,2,2,0,4
adam,2,2,0,4
philology,2,2,0,4
panamá,2,2,0,4
settling,2,2,0,4
seeds,2,2,0,4
region20,2,2,0,4
elderly,2,2,0,4
peasant,2,2,0,4
chesley,2,2,0,4
mogote,2,2,0,4
vázquez,2,3,-1,5
painter,2,2,0,4
broadly,2,2,0,4
tongan,2,2,0,4
andrés,2,3,-1,5
korc,2,2,0,4
occurrence,2,2,0,4
proposing,2,2,0,4
arguing,2,2,0,4
unesco,2,2,0,4
faded,2,2,0,4
rapa,2,2,0,4
bark,2,2,0,4
sentence,2,2,0,4
foo,2,2,0,4
complicatus,2,2,0,4
washingtion,2,2,0,4
archaeology,2,3,-1,5
accession,2,2,0,4
costume,2,2,0,4
brevicaule,2,2,0,4
álvar,2,3,-1,5
decreasing,2,2,0,4
pluralities,2,2,0,4
kingdoms,2,2,0,4
vectors,2,2,0,4
structures,2,2,0,4
wilson,2,2,0,4
rivercane,2,2,0,4
contract,2,2,0,4
rhetoric,2,2,0,4
type,2,2,0,4
relatives,2,2,0,4
dress,2,2,0,4
gap,2,2,0,4
spiritual,2,2,0,4
283,2,2,0,4
reproduced,2,2,0,4
alaskan,2,2,0,4
easterly,2,2,0,4
publisher,2,3,-1,5
andthe,2,2,0,4
refugium,2,2,0,4
employee,2,2,0,4
trinitarizm,2,2,0,4
postconquest,2,2,0,4
stretched,2,2,0,4
hide,2,2,0,4
quichuas,2,2,0,4
austrian,2,4,-2,6
tubes,2,2,0,4
aborting,2,2,0,4
allocated,2,2,0,4
indubitably,2,2,0,4
weavings,2,2,0,4
transplanted,2,2,0,4
1508,2,0,2,2
soldiers,2,2,0,4
uk,2,2,0,4
secondly,2,2,0,4
colonisation,2,2,0,4
constance,2,3,-1,5
suspicious,2,2,0,4
timeline,2,2,0,4
guaymí,2,2,0,4
mahoney,2,2,0,4
cato,2,3,-1,5
markas,2,2,0,4
intact,2,2,0,4
kickstarting,2,3,-1,5
separated,2,2,0,4
transportation,2,1,1,3
carlos,2,2,0,4
kolla,2,2,0,4
pingushat,2,2,0,4
d2a,2,2,0,4
grand,2,3,-1,5
417,2,2,0,4
commodity,2,3,-1,5
explored,2,1,1,3
advance,2,2,0,4
scramble,2,2,0,4
implied,2,2,0,4
feasible,2,2,0,4
death_place,2,2,0,4
fundamentally,2,2,0,4
stages,2,2,0,4
ne,2,2,0,4
endorsed,2,2,0,4
fossil,2,2,0,4
superior,2,2,0,4
quijos,2,2,0,4
salasacan,2,2,0,4
narratives,2,2,0,4
cordilleran,2,2,0,4
continues,2,3,-1,5
totalref,2,2,0,4
cross,2,2,0,4
defeat,2,3,-1,5
índio,2,2,0,4
tsáchila,2,2,0,4
gambia,2,2,0,4
puruhá,2,2,0,4
moche,2,2,0,4
dené,2,2,0,4
martinez,2,1,1,3
pop13,2,2,0,4
autonomías,2,2,0,4
evolutionarily,2,2,0,4
pardo,2,2,0,4
caste,2,2,0,4
vanilla,2,2,0,4
raids,2,2,0,4
penobscot,2,2,0,4
products,2,2,0,4
turkmenistan,2,2,0,4
author,2,3,-1,5
pop19,2,2,0,4
enduring,2,2,0,4
pakistan,2,2,0,4
destabilize,2,2,0,4
mitimaes,2,2,0,4
depends,2,2,0,4
coexistence,2,2,0,4
genome,2,2,0,4
head,2,2,0,4
bucaram,2,2,0,4
caves,2,2,0,4
caciques,2,2,0,4
bring,2,1,1,3
sequenced,2,2,0,4
monophonic,2,2,0,4
restrictions,2,2,0,4
exonyms,2,2,0,4
provided,2,2,0,4
gesture,2,2,0,4
240,2,3,-1,5
buhl,2,2,0,4
1494,2,1,1,3
chimbuelo,2,2,0,4
audencia,2,2,0,4
americasas,2,2,0,4
148,2,3,-1,5
welcomed,2,2,0,4
7500,2,2,0,4
measure,2,2,0,4
demerara,2,2,0,4
mohawks,2,2,0,4
marshallese,2,2,0,4
robertson,2,2,0,4
sudan,2,2,0,4
consumer,2,2,0,4
collect,2,1,1,3
caucasoid,2,2,0,4
normative,2,2,0,4
arriving,2,1,1,3
suppress,2,2,0,4
aktalakota,2,2,0,4
soil,2,3,-1,5
critique,2,2,0,4
import,2,2,0,4
redatam,2,2,0,4
prehistory,2,2,0,4
decide,2,2,0,4
conquering,2,2,0,4
xq1a,2,2,0,4
indochina,2,2,0,4
nakota,2,2,0,4
estimation,2,2,0,4
rebels,2,2,0,4
shells,2,2,0,4
outbreak,2,2,0,4
massacres,2,2,0,4
servant,2,2,0,4
peer,2,2,0,4
berry,2,2,0,4
television,2,2,0,4
structure,2,1,1,3
scott,2,3,-1,5
arana,2,2,0,4
gilbert,2,2,0,4
basketry,2,2,0,4
symbolize,2,2,0,4
cognates,2,2,0,4
thinking,2,2,0,4
manchuria,2,3,-1,5
cracks,2,2,0,4
reaffirmed,2,2,0,4
impressive,2,2,0,4
element,2,2,0,4
kakawira,2,2,0,4
469,2,3,-1,5
latinobarómetro,2,2,0,4
520,2,2,0,4
boone,2,2,0,4
steps,2,2,0,4
ways,2,2,0,4
branches,2,2,0,4
1896,2,2,0,4
gaskins,2,2,0,4
billion,2,2,0,4
achievements,2,2,0,4
inadvertently,2,2,0,4
plenglish,2,2,0,4
crafted,2,2,0,4
1986,2,2,0,4
pennsylvania,2,3,-1,5
arguably,2,2,0,4
paleoindians,2,2,0,4
begun,2,4,-2,6
boruca,2,2,0,4
manner,2,2,0,4
chibcha,2,2,0,4
escaped,2,2,0,4
secoya,2,2,0,4
coloured,2,2,0,4
database,2,2,0,4
longstanding,2,2,0,4
hallmarks,2,2,0,4
legends,2,2,0,4
vespucci,2,2,0,4
1501,2,2,0,4
carolinas,2,3,-1,5
graf,2,2,0,4
arrivals,2,2,0,4
causing,2,2,0,4
debatable,2,2,0,4
cooperation,2,2,0,4
rite,2,2,0,4
mongoloid,2,2,0,4
800,2,2,0,4
manage,2,2,0,4
iroquois,2,2,0,4
coordinator,2,2,0,4
istanbul,2,2,0,4
matagalpa,2,2,0,4
118,2,2,0,4
dialects,2,2,0,4
teotihuacano,2,2,0,4
lowland,2,2,0,4
mythology,2,2,0,4
partner,2,2,0,4
pánfilo,2,2,0,4
buret,2,2,0,4
mafatsheng,2,2,0,4
promoting,2,2,0,4
pbs,2,2,0,4
integration,2,2,0,4
rabbit,2,2,0,4
frowned,2,3,-1,5
butt,2,2,0,4
requiring,2,2,0,4
méxico,2,2,0,4
testing,2,2,0,4
jennie,2,2,0,4
percussion,2,2,0,4
taríja,2,2,0,4
walled,2,3,-1,5
gc,2,2,0,4
region16,2,2,0,4
sun,2,2,0,4
1617,2,2,0,4
cañaris,2,2,0,4
disuse,2,2,0,4
appearance,2,2,0,4
vasco,2,2,0,4
game,2,2,0,4
battles,2,2,0,4
metal,2,1,1,3
kekchi,2,2,0,4
museo,2,2,0,4
maximum,2,2,0,4
tlisa,2,2,0,4
manifested,2,2,0,4
basal,2,2,0,4
mahuad,2,2,0,4
arica,2,3,-1,5
lithic,2,2,0,4
114,2,2,0,4
redskin,2,2,0,4
venezuelans,2,2,0,4
14446,2,2,0,4
look,2,1,1,3
purépechas,2,2,0,4
trappers,2,2,0,4
dos,2,2,0,4
acadia,2,3,-1,5
solutrean,2,2,0,4
moniz,2,2,0,4
felling,2,2,0,4
bloodiest,2,3,-1,5
pech,2,2,0,4
resist,2,2,0,4
atacameños,2,2,0,4
zapotecs,2,2,0,4
otavalo,2,2,0,4
elections,2,2,0,4
strabo,2,2,0,4
glimpses,2,2,0,4
rasps,2,2,0,4
catlin,2,2,0,4
expectancy,2,2,0,4
