word,times_added,times_removed,net_change,absolute_change
landless,2,2,0,4
aborting,2,2,0,4
indubitably,2,2,0,4
mazahua,2,2,0,4
weavings,2,2,0,4
contain,2,2,0,4
mind,2,2,0,4
transplanted,2,2,0,4
1618,2,2,0,4
toba,2,2,0,4
patagonia,2,2,0,4
come,2,2,0,4
181,2,2,0,4
viewpoints,2,2,0,4
kind,2,2,0,4
acceptable,2,2,0,4
victory,2,2,0,4
michael,2,2,0,4
nevis,2,2,0,4
secondly,2,2,0,4
505,2,2,0,4
465,2,2,0,4
1653,2,2,0,4
suspicious,2,2,0,4
guaymí,2,2,0,4
microbes,2,2,0,4
endonyms,2,2,0,4
finger,2,2,0,4
karttunen,2,2,0,4
source,2,2,0,4
markas,2,2,0,4
expected,2,2,0,4
intact,2,2,0,4
silver,2,2,0,4
rubber,2,2,0,4
discouraged,2,2,0,4
canoe,2,2,0,4
audience,2,2,0,4
separated,2,2,0,4
coincided,2,2,0,4
pinto,2,2,0,4
negotiate,2,2,0,4
arising,2,2,0,4
carlos,2,2,0,4
trinidad,2,2,0,4
achuar,2,2,0,4
oral,2,2,0,4
kolla,2,2,0,4
pingushat,2,2,0,4
received,2,2,0,4
stucco,2,2,0,4
respective,2,2,0,4
d2a,2,2,0,4
revealed,2,2,0,4
picture,2,2,0,4
613,2,2,0,4
417,2,2,0,4
radio,2,2,0,4
thunderbird,2,2,0,4
russian,2,2,0,4
artist,2,2,0,4
plantation,2,2,0,4
bred,2,2,0,4
ref20,2,2,0,4
compared,2,2,0,4
1824,2,2,0,4
beliefs,2,2,0,4
massachusetts,2,2,0,4
documented,2,2,0,4
des,2,2,0,4
tlaxcalas,2,2,0,4
implied,2,2,0,4
feasible,2,2,0,4
aleut,2,2,0,4
fundamentally,2,2,0,4
fabrics,2,2,0,4
stages,2,2,0,4
endorsed,2,2,0,4
spoke,2,2,0,4
fossil,2,2,0,4
mexica,2,2,0,4
atypical,2,2,0,4
ayllus,2,2,0,4
assimilate,2,2,0,4
quijos,2,2,0,4
salasacan,2,2,0,4
adding,2,2,0,4
scotti,2,2,0,4
española,2,2,0,4
narratives,2,2,0,4
cordilleran,2,2,0,4
referendums,2,2,0,4
continues,2,2,0,4
respected,2,2,0,4
february,2,2,0,4
differently,2,2,0,4
395,2,2,0,4
immense,2,2,0,4
molecular,2,2,0,4
totalref,2,2,0,4
cross,2,2,0,4
defeat,2,2,0,4
nationality,2,2,0,4
alphabet,2,2,0,4
zacatecas,2,2,0,4
índio,2,2,0,4
rivera,2,2,0,4
subsequent,2,2,0,4
contexts,2,2,0,4
tsáchila,2,2,0,4
cow,2,2,0,4
regarding,2,2,0,4
puruhá,2,2,0,4
moche,2,2,0,4
tablet,2,2,0,4
away,2,2,0,4
populace,2,2,0,4
dené,2,2,0,4
martinez,2,1,1,3
schools,2,2,0,4
management,2,2,0,4
pop13,2,2,0,4
autonomías,2,2,0,4
1589,2,2,0,4
nacional,2,2,0,4
giving,2,2,0,4
arviat,2,2,0,4
pardo,2,2,0,4
truly,2,2,0,4
caste,2,2,0,4
lasted,2,2,0,4
vanilla,2,2,0,4
occasionally,2,2,0,4
753,2,2,0,4
penobscot,2,2,0,4
mississippi,2,2,0,4
products,2,2,0,4
producing,2,2,0,4
pop19,2,2,0,4
pop18,2,2,0,4
contrast,2,2,0,4
determinant,2,2,0,4
survey,2,2,0,4
totaled,2,2,0,4
destabilize,2,2,0,4
mitimaes,2,2,0,4
depends,2,2,0,4
coexistence,2,2,0,4
genome,2,2,0,4
researchers,2,2,0,4
head,2,2,0,4
bucaram,2,2,0,4
izalco,2,2,0,4
caves,2,2,0,4
matambú,2,2,0,4
caciques,2,2,0,4
conditions,2,2,0,4
sequenced,2,2,0,4
thomas,2,2,0,4
validity,2,2,0,4
emperor,2,2,0,4
monophonic,2,2,0,4
required,2,2,0,4
cave,2,2,0,4
catholicism,2,2,0,4
exonyms,2,2,0,4
036,2,2,0,4
tugua,2,2,0,4
involves,2,2,0,4
gesture,2,2,0,4
buhl,2,2,0,4
short,2,2,0,4
occurring,2,2,0,4
length,2,2,0,4
macmillan,2,2,0,4
1630,2,2,0,4
information,2,2,0,4
chimbuelo,2,2,0,4
audencia,2,2,0,4
drastic,2,2,0,4
americasas,2,2,0,4
neighbouring,2,2,0,4
presumably,2,2,0,4
gathered,2,2,0,4
wiped,2,2,0,4
divided,2,2,0,4
humans,2,2,0,4
1st,2,2,0,4
7500,2,2,0,4
measure,2,2,0,4
moore,2,2,0,4
mohawks,2,2,0,4
marshallese,2,2,0,4
robertson,2,2,0,4
historically,2,2,0,4
consumer,2,2,0,4
overall,2,2,0,4
chávez,2,2,0,4
search,2,2,0,4
caucasoid,2,2,0,4
siberians,2,2,0,4
normative,2,2,0,4
suppress,2,2,0,4
29,2,2,0,4
redatam,2,2,0,4
prehistory,2,2,0,4
atran,2,2,0,4
1540,2,2,0,4
decide,2,2,0,4
xq1a,2,2,0,4
aboriginals,2,2,0,4
jalapeños,2,2,0,4
greek,2,2,0,4
struggled,2,2,0,4
st,2,2,0,4
ethiopia,2,2,0,4
efforts,2,2,0,4
greatest,2,2,0,4
nui,2,2,0,4
nakota,2,2,0,4
arrows,2,2,0,4
estimation,2,2,0,4
rebels,2,2,0,4
currently,2,2,0,4
shells,2,2,0,4
holocaust,2,2,0,4
51,2,2,0,4
1535,2,2,0,4
panara,2,2,0,4
enabled,2,2,0,4
shaman,2,2,0,4
entitled,2,2,0,4
globally,2,2,0,4
material,2,2,0,4
massacres,2,2,0,4
british,2,2,0,4
outbreak,2,2,0,4
peer,2,2,0,4
tell,2,2,0,4
municipalities,2,2,0,4
ref14,2,2,0,4
secondary,2,2,0,4
berry,2,2,0,4
father,2,2,0,4
television,2,2,0,4
camp,2,2,0,4
scott,2,2,0,4
crafts,2,2,0,4
programs,2,2,0,4
density,2,2,0,4
crescent,2,2,0,4
compiled,2,2,0,4
mal,2,2,0,4
southeastern,2,3,-1,5
strong,2,2,0,4
basketry,2,2,0,4
symbolize,2,2,0,4
thinking,2,2,0,4
literacy,2,2,0,4
shuar,2,2,0,4
overlap,2,2,0,4
transferring,2,2,0,4
raw,2,2,0,4
syllabics,2,2,0,4
phylogeographic,2,1,1,3
months,2,2,0,4
huaorani,2,2,0,4
paula,2,2,0,4
sample,2,2,0,4
catholic,2,2,0,4
1518,2,2,0,4
1992,2,2,0,4
agency,2,2,0,4
tuning,2,2,0,4
guinea,2,3,-1,5
reaffirmed,2,2,0,4
impressive,2,2,0,4
story,2,2,0,4
outside,2,2,0,4
contracting,2,2,0,4
región,2,2,0,4
element,2,2,0,4
multi,2,2,0,4
kakawira,2,2,0,4
knowledge,2,3,-1,5
520,2,2,0,4
boone,2,2,0,4
17th,2,2,0,4
ways,2,2,0,4
zygosity,2,2,0,4
branches,2,2,0,4
gaskins,2,2,0,4
achievements,2,2,0,4
arose,2,2,0,4
regulation,2,2,0,4
48,2,2,0,4
preserving,2,2,0,4
plenglish,2,2,0,4
person,2,2,0,4
crafted,2,2,0,4
1986,2,2,0,4
97,2,2,0,4
richard,2,2,0,4
arguably,2,2,0,4
enemies,2,2,0,4
feathers,2,2,0,4
enforcing,2,2,0,4
drawing,2,2,0,4
1994,2,2,0,4
ethnonym,2,2,0,4
paleoindians,2,2,0,4
groves,2,2,0,4
aiding,2,2,0,4
mythologies,2,2,0,4
begun,2,2,0,4
boruca,2,2,0,4
offspring,2,2,0,4
eater,2,2,0,4
1200,2,2,0,4
retain,2,2,0,4
manner,2,2,0,4
interval,2,2,0,4
cree,2,2,0,4
emphasize,2,2,0,4
chibcha,2,2,0,4
c1a,2,2,0,4
escaped,2,2,0,4
secoya,2,2,0,4
1585,2,2,0,4
coloured,2,2,0,4
database,2,2,0,4
longstanding,2,2,0,4
khakas,2,2,0,4
colonized,2,2,0,4
races,2,2,0,4
cup,2,2,0,4
reconstructing,2,1,1,3
palms,2,2,0,4
pictograms,2,2,0,4
remain,2,2,0,4
designate,2,2,0,4
hallmarks,2,2,0,4
gatherer,2,2,0,4
legends,2,2,0,4
tehuantepec,2,2,0,4
plantations,2,2,0,4
emerged,2,2,0,4
graf,2,2,0,4
arrivals,2,2,0,4
farm,2,2,0,4
remaining,2,2,0,4
causing,2,2,0,4
invaders,2,2,0,4
debatable,2,2,0,4
southwestern,2,2,0,4
marginalized,2,2,0,4
translated,2,2,0,4
exacerbated,2,2,0,4
diphtheria,2,2,0,4
mongoloid,2,2,0,4
technologies,2,2,0,4
manage,2,2,0,4
blackfeet,2,2,0,4
ed,2,2,0,4
iroquois,2,2,0,4
ojibwa,2,2,0,4
publ,2,2,0,4
966,2,2,0,4
addition,2,2,0,4
coordinator,2,2,0,4
scenario,2,2,0,4
pop20,2,2,0,4
mainland,2,2,0,4
warriors,2,2,0,4
netherland,2,2,0,4
dignity,2,2,0,4
cite,2,2,0,4
guarani,2,2,0,4
expel,2,2,0,4
matagalpa,2,2,0,4
campesina,2,2,0,4
118,2,2,0,4
abugidas,2,2,0,4
dialects,2,2,0,4
1513,2,2,0,4
olmecs,2,2,0,4
teotihuacano,2,2,0,4
lowland,2,2,0,4
mythology,2,2,0,4
pánfilo,2,2,0,4
borders,2,2,0,4
1521,2,2,0,4
buret,2,2,0,4
closely,2,2,0,4
interaction,2,2,0,4
pbs,2,2,0,4
integration,2,2,0,4
elizabeth,2,2,0,4
1982,2,2,0,4
rabbit,2,2,0,4
exposure,2,2,0,4
frowned,2,3,-1,5
toltec,2,2,0,4
requiring,2,2,0,4
refugees,2,2,0,4
timing,2,2,0,4
rodríguez,2,2,0,4
testing,2,2,0,4
statutes,2,2,0,4
jennie,2,2,0,4
percussion,2,2,0,4
standstill,2,2,0,4
taríja,2,2,0,4
1985,2,2,0,4
en,2,2,0,4
brown,2,2,0,4
seed,2,2,0,4
gc,2,2,0,4
nawat,2,2,0,4
broader,2,2,0,4
units,2,2,0,4
region16,2,2,0,4
sun,2,2,0,4
1617,2,2,0,4
cañaris,2,2,0,4
disuse,2,2,0,4
appearance,2,2,0,4
thornton,2,2,0,4
game,2,2,0,4
plants,2,3,-1,5
battles,2,2,0,4
legislation,2,2,0,4
capacity,2,2,0,4
identifying,2,2,0,4
quechuas,2,2,0,4
mainstream,2,2,0,4
alutiiq,2,2,0,4
bangladesh,2,2,0,4
glaciation,2,2,0,4
aleuts,2,2,0,4
49,2,2,0,4
approximate,2,2,0,4
cold,2,2,0,4
kekchi,2,2,0,4
museo,2,2,0,4
displayed,2,2,0,4
substantial,2,2,0,4
jurisdictions,2,2,0,4
presently,2,2,0,4
constitute,2,2,0,4
maximum,2,2,0,4
singular,2,2,0,4
manifested,2,2,0,4
basal,2,2,0,4
pantheon,2,2,0,4
mahuad,2,2,0,4
arica,2,2,0,4
lithic,2,2,0,4
matters,2,2,0,4
produce,2,2,0,4
114,2,2,0,4
redskin,2,2,0,4
venezuelans,2,2,0,4
14446,2,2,0,4
die,2,2,0,4
activity,2,2,0,4
322,2,2,0,4
purépechas,2,2,0,4
encomienda,2,2,0,4
trappers,2,2,0,4
guianas,2,2,0,4
territorial,2,2,0,4
solutrean,2,2,0,4
surplus,2,2,0,4
felling,2,2,0,4
share,2,2,0,4
deeply,2,2,0,4
eliminate,2,2,0,4
proved,2,2,0,4
pech,2,2,0,4
specified,2,2,0,4
resist,2,2,0,4
ratified,2,2,0,4
atacameños,2,2,0,4
landholdings,2,2,0,4
zapotecs,2,2,0,4
carvings,2,2,0,4
places,2,2,0,4
embraced,2,2,0,4
otavalo,2,2,0,4
wars,2,2,0,4
governor,2,2,0,4
encompassing,2,2,0,4
elections,2,2,0,4
reveals,2,2,0,4
glimpses,2,2,0,4
rasps,2,2,0,4
rich,2,2,0,4
catlin,2,2,0,4
enslaved,2,2,0,4
hunt,2,2,0,4
plantains,2,2,0,4
peanuts,2,2,0,4
1520s,2,2,0,4
perspectives,2,2,0,4
lost,2,2,0,4
mojeño,2,2,0,4
persistent,2,2,0,4
does,2,2,0,4
noticeably,2,2,0,4
tarijeño,2,2,0,4
sculptures,2,2,0,4
independently,2,2,0,4
fires,2,2,0,4
ingesting,2,2,0,4
meat,2,2,0,4
guanacaste,2,2,0,4
civilisations,2,2,0,4
extant,2,2,0,4
eyak,2,2,0,4
conversion,2,2,0,4
raised,2,2,0,4
princes,2,2,0,4
westwards,2,2,0,4
islander,2,2,0,4
demography,2,2,0,4
ceramics,2,2,0,4
nut,2,2,0,4
kills,2,2,0,4
infant,2,2,0,4
valdivia,2,2,0,4
gen,2,2,0,4
15th,2,2,0,4
erdoes,2,2,0,4
relates,2,2,0,4
december,2,2,0,4
swiftly,2,2,0,4
embroidery,2,2,0,4
street,2,2,0,4
2008,2,2,0,4
hudson,2,2,0,4
chocolate,2,2,0,4
pressured,2,2,0,4
geological,2,2,0,4
1511,2,2,0,4
samoan,2,2,0,4
satellite,2,2,0,4
m45,2,2,0,4
party,2,2,0,4
easter,2,2,0,4
lit,2,2,0,4
chippewas,2,2,0,4
designations,2,2,0,4
measured,2,2,0,4
revolting,2,2,0,4
snowfall,2,2,0,4
376,2,2,0,4
medicines,2,2,0,4
wind,2,2,0,4
pow,2,2,0,4
fund,2,2,0,4
fever,2,2,0,4
manageable,2,2,0,4
1550,2,2,0,4
sedentary,2,2,0,4
na,2,2,0,4
rapidly,2,2,0,4
chukchi,2,2,0,4
phaseolus,2,2,0,4
diet,2,2,0,4
average,2,2,0,4
myth,2,2,0,4
pier,2,2,0,4
implication,2,2,0,4
scrapers,2,2,0,4
protested,2,2,0,4
david,2,2,0,4
referring,2,2,0,4
decided,2,2,0,4
success,2,2,0,4
preserved,1,1,0,2
gl,1,1,0,2
centres,1,1,0,2
pop23,1,1,0,2
ref25,1,1,0,2
22,1,0,1,1
madrid,1,2,-1,3
resided,1,1,0,2
2016,1,1,0,2
contribution,1,1,0,2
rome,1,2,-1,3
gt,1,1,0,2
cme,1,1,0,2
earth,1,1,0,2
ghjgjhjghjgj,1,1,0,2
gid,1,1,0,2
pray,1,1,0,2
pueblosindigenaspcn,1,0,1,1
indo,1,1,0,2
deep,1,1,0,2
consent,1,1,0,2
rong,1,1,0,2
higher,1,1,0,2
deadurl,1,1,0,2
mixing,1,1,0,2
england,1,2,-1,3
region25,1,1,0,2
roads,1,1,0,2
ref26,1,1,0,2
distinctions,1,1,0,2
cox,1,1,0,2
potent,1,1,0,2
76,1,1,0,2
coatlicue,1,1,0,2
gk,1,1,0,2
trashhhhhhhhhhh,1,1,0,2
tlalli,1,1,0,2
hogares,1,1,0,2
degree,1,1,0,2
accurate,1,2,-1,3
lac,1,0,1,1
paris,1,2,-1,3
160px,1,0,1,1
product,1,1,0,2
censo_2012,1,1,0,2
statcan,1,1,0,2
l5pnhmxzxy5ffwmk9nhcrk9x7e5qqvvy,1,1,0,2
sex,1,1,0,2
td,1,1,0,2
roughly,1,1,0,2
needed,1,2,-1,3
memes,1,1,0,2
net,1,0,1,1
20110820071429,1,1,0,2
highways,1,1,0,2
praying,1,1,0,2
procedure,1,2,-1,3
quarter,1,1,0,2
kieranology,1,1,0,2
temporal,1,1,0,2
existed,1,2,-1,3
tonality,1,1,0,2
test,1,1,0,2
missing,1,1,0,2
socioculturales,1,0,1,1
fordfoundation,1,0,1,1
viceroyalty,1,1,0,2
speaks,1,2,-1,3
pd,1,1,0,2
census2017,1,1,0,2
grp,1,1,0,2
showall,1,1,0,2
future,1,1,0,2
prid,1,1,0,2
centro,1,0,1,1
dt,1,1,0,2
love,1,1,0,2
bandidate,1,1,0,2
miscegenation,1,1,0,2
anthropological,1,1,0,2
surveillance,1,1,0,2
just,1,2,-1,3
calculated,1,1,0,2
makes,1,1,0,2
apath,1,1,0,2
june,1,0,1,1
phenotypes,1,1,0,2
109445,1,1,0,2
tonantzin,1,1,0,2
bad,1,1,0,2
persists,1,1,0,2
ine,1,1,0,2
kieran,1,1,0,2
habits,1,1,0,2
tollerated,1,1,0,2
sophistication,1,2,-1,3
ref24,1,1,0,2
fl,1,1,0,2
nytimes,1,0,1,1
caracterăsticas,1,0,1,1
respectively,1,2,-1,3
communication,1,1,0,2
cholo,1,1,0,2
unicef,1,0,1,1
presented,1,1,0,2
option,1,1,0,2
proyectos,1,1,0,2
aids,1,1,0,2
pdfhttps,1,0,1,1
constantinople,1,2,-1,3
tan,1,1,0,2
peru_revisado,1,0,1,1
toothless,1,1,0,2
rp,1,1,0,2
proper,1,2,-1,3
comparison,1,2,-1,3
diporninjnijninhredzfjzuktfdjrhgwfeqdfnvhgrge4r3dfvew3sdx,1,1,0,2
htmlencyclopædia,1,1,0,2
absence,1,1,0,2
tone,1,1,0,2
rescue,1,1,0,2
pop26,1,1,0,2
predominant,1,1,0,2
est,1,1,0,2
pdfs,1,0,1,1
features,1,1,0,2
recensement,1,1,0,2
www12,1,1,0,2
estudios,1,1,0,2
religions,1,1,0,2
1523,1,2,-1,3
pop24,1,1,0,2
disrespecting,1,1,0,2
extent,1,1,0,2
monkkey,1,1,0,2
problematic,1,1,0,2
dp,1,1,0,2
uploads,1,1,0,2
exceeded,1,2,-1,3
extend,1,1,0,2
populationjudenlandindigenousref,1,1,0,2
04,1,0,1,1
hardly,1,2,-1,3
pop25,1,1,0,2
indăgenas,1,0,1,1
semantically,1,1,0,2
refereed,1,1,0,2
ranges,1,1,0,2
encuestas,1,1,0,2
recently,1,1,0,2
salvation,1,1,0,2
import,1,1,0,2
theme,1,1,0,2
lang,1,1,0,2
meticulously,1,1,0,2
structure,1,0,1,1
dim,1,1,0,2
02,1,1,0,2
110528,1,1,0,2
cfm,1,1,0,2
region24,1,1,0,2
archiveurl,1,1,0,2
recursos,1,1,0,2
pacăfico,1,0,1,1
engineering,1,3,-2,4
hi,1,1,0,2
inegi,1,1,0,2
ref23,1,1,0,2
gob,1,1,0,2
eng,1,1,0,2
notes,1,0,1,1
cl,1,1,0,2
typical,1,1,0,2
vnamef,1,1,0,2
contenidos,1,1,0,2
danish,1,1,0,2
butt,1,1,0,2
vnamee,1,1,0,2
pid,1,1,0,2
little,1,1,0,2
stop,1,1,0,2
region23,1,1,0,2
vid,1,1,0,2
red,1,0,1,1
chromosomes,1,1,0,2
citizenry,1,2,-1,3
positiveref,1,1,0,2
22native,1,0,1,1
region26,1,1,0,2
governmental,1,2,-1,3
anda,1,1,0,2
sponsor,1,0,1,1
ptype,1,1,0,2
course,0,1,-1,1
adopting,0,1,-1,1
notably,0,1,-1,1
socially,0,1,-1,1
geology,0,1,-1,1
20legends,0,1,-1,1
false,0,1,-1,1
xiv,0,1,-1,1
pp1,0,1,-1,1
20myths,0,1,-1,1
20indian,0,1,-1,1
clapper,0,1,-1,1
andénes,0,1,-1,1
destruction,0,1,-1,1
genocide,0,1,-1,1
alpacas,0,1,-1,1
colonist,0,1,-1,1
physics,0,1,-1,1
irrigation,0,1,-1,1
pigs,0,1,-1,1
lagos,0,1,-1,1
llamas,0,1,-1,1
carried,0,1,-1,1
medicine,0,1,-1,1
hawaiians,0,1,-1,1
pg,0,1,-1,1
kingdoms,0,1,-1,1
onepage,0,1,-1,1
20and,0,1,-1,1
sticks,0,1,-1,1
linda,0,1,-1,1
tolerated,0,1,-1,1
mining,0,1,-1,1
newson,0,1,-1,1
planting,0,1,-1,1
suffer,0,1,-1,1
goldsmithing,0,1,-1,1
